"SETTLEMENT_DATE","SETTLEMENT_PERIOD","ND","TSD","ENGLAND_WALES_DEMAND","EMBEDDED_WIND_GENERATION","EMBEDDED_WIND_CAPACITY","EMBEDDED_SOLAR_GENERATION","EMBEDDED_SOLAR_CAPACITY","NON_BM_STOR","PUMP_STORAGE_PUMPING","SCOTTISH_TRANSFER","IFA_FLOW","IFA2_FLOW","BRITNED_FLOW","MOYLE_FLOW","EAST_WEST_FLOW","NEMO_FLOW","NSL_FLOW","ELECLINK_FLOW","VIKING_FLOW","GREENLINK_FLOW"
"2025-12-20",32,32636,36269,30072,2380,6606,16,20993,0,6,3729,1509,992,-1072,194,0,-858,1397,997,-1097,200
"2025-12-20",33,34235,37062,31558,2494,6606,28,20993,0,12,3605,1508,992,-1069,82,0,-49,1397,997,-1097,200
"2025-12-20",34,35324,38151,32621,2608,6606,0,20993,0,11,3831,1509,992,-1062,-57,0,0,1397,997,-1097,199
"2025-12-20",35,36088,38475,33292,2671,6606,0,20993,0,130,3710,1508,992,-352,-208,0,12,1397,996,-1097,112
"2025-12-20",36,35913,38359,33180,2733,6606,0,20993,0,166,3722,1508,992,-300,-283,0,12,1397,996,-1097,73
"2025-12-20",37,35431,37996,32788,2794,6606,0,20993,0,164,3605,1508,992,-270,-389,0,-20,1397,997,-1088,-34
"2025-12-20",38,34790,37360,32134,2854,6606,0,20993,0,165,3265,1508,992,-269,-416,0,-20,1397,997,-1083,-17
"2025-12-20",39,33949,36545,31507,2939,6606,0,20993,0,169,3573,1507,992,-106,-451,-66,355,1397,997,-1090,-114
"2025-12-20",40,32516,35238,30190,3023,6606,0,20993,0,239,3487,1507,992,-104,-451,-106,371,1397,997,-1090,-132
"2025-12-20",41,32104,34698,29843,3011,6606,0,20993,0,280,3512,1507,992,290,-452,-25,689,1397,997,-1091,-146
"2025-12-20",42,31032,33738,28803,2999,6606,0,20993,0,281,3560,1507,992,321,-451,-143,701,1397,997,-1084,-147
"2025-12-20",43,29830,32221,27728,2954,6606,0,20993,0,277,3377,1507,992,398,-452,-138,549,1397,997,-838,-86
"2025-12-20",44,28827,31146,26898,2908,6606,0,20993,0,278,3472,1507,992,388,-386,-133,542,1397,997,-821,-101
"2025-12-20",45,27569,29568,25791,2831,6606,0,20993,0,278,3351,1507,992,3,-240,-19,261,1397,998,-795,-67
"2025-12-20",46,26680,28611,24969,2753,6606,0,20993,0,280,3427,1507,992,0,-122,-40,250,1397,997,-796,-93
"2025-12-20",47,25352,27974,23694,2693,6606,0,20993,0,283,3354,1508,992,-424,-78,-119,33,1397,997,-941,-177
"2025-12-20",48,24775,27768,23167,2632,6606,0,20993,0,286,3264,1508,992,-481,-78,-271,25,1397,997,-948,-329
"2025-12-21",1,24450,27778,22888,2631,6606,0,20993,0,542,3253,1507,992,-429,-78,-395,132,1397,997,-799,-485
"2025-12-21",2,24732,27933,23254,2630,6606,0,20993,0,457,3200,1508,992,-428,-78,-328,138,1397,997,-796,-514
"2025-12-21",3,24267,28101,22852,2507,6606,0,20993,0,453,3272,1507,992,-789,-78,-423,519,1397,997,-977,-514
"2025-12-21",4,23726,27564,22346,2383,6606,0,20993,0,446,3388,1508,992,-805,-78,-406,535,1397,997,-990,-513
"2025-12-21",5,23559,27273,22126,2271,6606,0,20993,0,313,3285,1507,992,-703,-78,-509,550,1397,997,-997,-514
"2025-12-21",6,23217,26874,21803,2159,6606,0,20993,0,280,3146,1507,992,-698,-78,-492,551,1397,997,-995,-514
"2025-12-21",7,22582,26152,21272,2126,6606,0,20993,0,285,3072,1507,992,-731,-78,-457,600,1397,998,-905,-514
"2025-12-21",8,21982,25697,20746,2093,6606,0,20993,0,442,3263,1507,992,-733,-78,-452,602,1397,997,-896,-514
"2025-12-21",9,21873,25560,20595,2093,6606,0,20993,0,315,3187,1507,992,-949,-78,-395,666,1397,997,-836,-514
"2025-12-21",10,21452,25451,20139,2092,6606,0,20993,0,548,3220,1507,992,-957,-78,-471,668,1397,998,-831,-514
"2025-12-21",11,21199,24981,19973,2055,6606,0,20993,0,604,3187,1507,992,-712,-111,-447,648,1397,997,-794,-514
"2025-12-21",12,20801,24606,19549,2017,6606,0,20993,0,556,3103,1507,992,-701,-221,-426,647,1397,997,-787,-514
"2025-12-21",13,21605,25068,20278,2009,6606,0,20993,0,417,2911,1508,992,-426,-372,-514,495,1397,997,-621,-513
"2025-12-21",14,22311,25784,20945,2001,6606,0,20993,0,341,3023,1508,992,-415,-450,-531,488,1397,996,-610,-526
"2025-12-21",15,23601,27091,22113,1931,6606,0,20993,0,286,3293,1508,992,-505,-450,-477,210,1397,997,-658,-514
"2025-12-21",16,24650,28128,23009,1860,6606,0,20993,0,284,3440,1508,992,-494,-435,-501,199,1397,997,-655,-509
"2025-12-21",17,26600,29200,24687,1769,6606,0,20993,0,374,3506,1508,992,-106,-339,-379,80,1397,997,-368,-434
"2025-12-21",18,28149,30890,26108,1678,6606,69,20993,0,388,3520,1508,992,-104,-428,-373,79,1397,996,-343,-505
"2025-12-21",19,29630,32168,27475,1686,6606,325,20993,0,302,3307,1507,992,303,-450,-509,524,1397,997,-163,-514
"2025-12-21",20,30390,32798,28140,1694,6606,571,20993,0,170,3359,1507,992,336,-450,-531,543,1397,997,-143,-514
"2025-12-21",21,31207,33354,28777,1640,6606,737,20993,0,52,3579,1507,992,601,-450,-531,654,1398,997,130,-514
"2025-12-21",22,31946,34047,29424,1586,6606,897,20993,0,11,3652,1507,992,613,-450,-526,659,1397,997,165,-514
"2025-12-21",23,32898,34995,30280,1552,6606,1028,20993,0,12,3424,1507,992,996,-450,-521,1003,1397,997,736,-514
"2025-12-21",24,33029,35134,30388,1518,6606,1205,20993,0,10,3248,1507,992,1014,-450,-531,1017,1397,998,778,-514
"2025-12-21",25,33513,35618,30783,1500,6606,1060,20993,0,10,3327,1506,992,1046,-450,-531,1017,1397,997,863,-514
"2025-12-21",26,33652,35758,30927,1481,6606,1038,20993,0,10,3200,1507,992,1047,-451,-531,1017,1398,997,869,-514
"2025-12-21",27,33745,35850,30983,1495,6606,748,20993,0,10,3128,1507,992,724,-450,-531,828,1397,997,859,-514
"2025-12-21",28,33729,35834,30925,1508,6606,556,20993,0,10,2821,1506,992,710,-450,-531,820,1397,998,845,-514
"2025-12-21",29,33234,35337,30451,1555,6606,368,20993,0,8,2814,1507,992,456,-450,-531,437,1397,998,368,-514
"2025-12-21",30,33384,35487,30663,1602,6606,162,20993,0,8,2568,1507,992,445,-450,-531,425,1397,998,330,-514
"2025-12-21",31,33981,36084,31290,1693,6606,35,20993,0,8,3017,1506,992,299,-450,-531,897,1397,997,243,-514
"2025-12-21",32,34528,36633,31785,1783,6606,1,20993,0,10,3144,1506,992,295,-450,-531,918,1397,997,243,-514
"2025-12-21",33,35421,37529,32582,1895,6606,0,20993,0,13,3087,1505,992,652,-450,-531,954,1397,997,481,-514
"2025-12-21",34,36274,38383,33326,2006,6606,0,20993,0,12,3176,1506,992,668,-452,-531,956,1397,997,519,-514
"2025-12-21",35,36896,39005,33800,2080,6606,0,20993,0,12,2759,1505,992,1033,-452,-531,995,1397,997,1329,-514
"2025-12-21",36,36642,38750,33515,2154,6606,0,20993,0,12,2288,1506,992,1049,-451,-531,997,1397,997,1384,-514
"2025-12-21",37,35719,37828,32673,2201,6606,0,20993,0,12,1803,1505,992,1057,-452,-531,997,1397,997,1345,-514
"2025-12-21",38,34798,36915,31826,2248,6606,0,20993,0,12,1476,1506,992,1058,-452,-531,997,1397,997,1342,-522
"2025-12-21",39,33782,35890,30881,2224,6606,0,20993,0,12,1273,1506,992,1058,-451,-531,791,1397,997,1358,-514
"2025-12-21",40,32966,35075,30101,2199,6606,0,20993,0,12,1453,1507,992,1058,-452,-531,783,1397,998,1361,-514
"2025-12-21",41,32053,34162,29258,2175,6606,0,20993,0,12,1514,1506,992,1059,-452,-531,778,1397,998,1417,-514
"2025-12-21",42,31413,33499,28677,2151,6606,0,20993,0,12,1560,1506,992,1058,-451,-509,778,1397,997,1420,-514
"2025-12-21",43,29934,32045,27289,2130,6606,0,20993,0,14,1510,1506,992,1058,-452,-531,903,1397,997,1404,-514
"2025-12-21",44,28549,30660,26050,2108,6606,0,20993,0,14,1596,1506,992,1059,-452,-531,908,1397,997,1402,-514
"2025-12-21",45,27232,29344,24944,2104,6606,0,20993,0,16,1847,1507,992,1059,-451,-531,729,1397,997,1401,-514
"2025-12-21",46,25851,27968,23742,2099,6606,0,20993,0,20,2390,1507,992,1052,-452,-531,724,1397,997,1380,-514
"2025-12-21",47,24422,26730,22398,2137,6606,0,20993,0,280,2834,1507,992,360,-451,-463,987,1397,996,687,-514
"2025-12-21",48,23850,26118,21867,2175,6606,0,20993,0,314,2894,1507,992,307,-452,-388,997,1397,996,640,-514
"2025-12-22",1,24142,26687,22169,2301,6606,0,20993,0,494,2830,1507,992,604,-452,-486,950,1397,996,723,-513
"2025-12-22",2,24694,27267,22804,2427,6606,0,20993,0,599,2887,1506,992,617,-452,-409,948,1397,997,722,-513
"2025-12-22",3,24177,26980,22395,2486,6606,0,20993,0,773,3000,1507,992,434,-452,-464,995,1397,997,455,-514
"2025-12-22",4,23513,26563,21872,2545,6606,0,20993,0,953,2817,1507,992,427,-452,-531,997,1397,997,424,-514
"2025-12-22",5,22931,26245,21390,2613,6606,0,20993,0,1180,2916,1464,992,227,-451,-531,997,1397,996,-38,-514
"2025-12-22",6,22490,25890,20891,2681,6606,0,20993,0,1234,2874,1459,992,216,-445,-531,997,1397,997,-77,-513
"2025-12-22",7,22045,25804,20454,2693,6606,0,20993,0,1171,3082,1357,992,-205,-411,-528,899,1397,997,-331,-513
"2025-12-22",8,21297,25337,19784,2704,6606,0,20993,0,1456,2710,1345,992,-224,-411,-488,887,1397,997,-347,-514
"2025-12-22",9,20786,24781,19311,2666,6606,0,20993,0,1266,2437,1491,992,-496,-411,-448,291,1397,997,-260,-514
"2025-12-22",10,20804,24810,19296,2627,6606,0,20993,0,1339,2806,1508,992,-507,-411,-391,261,1397,997,-244,-514
"2025-12-22",11,20966,24984,19422,2662,6606,0,20993,0,1361,3196,1509,992,-713,-431,-387,41,1397,997,86,-526
"2025-12-22",12,21531,25237,19993,2696,6606,0,20993,0,1054,3219,1509,992,-719,-452,-368,33,1397,997,127,-513
"2025-12-22",13,23991,26615,22256,2691,6606,0,20993,0,363,2923,1508,992,-294,-452,-401,161,1397,997,769,-514
"2025-12-22",14,26163,28822,24349,2685,6606,0,20993,0,296,3018,1508,990,-276,-452,-521,158,1368,994,822,-514
"2025-12-22",15,28347,31790,26454,2539,6606,0,20993,0,249,3220,1367,923,-654,-452,-531,-443,994,883,1128,-514
"2025-12-22",16,30056,33278,28054,2392,6606,0,20993,0,33,3282,1351,920,-620,-452,-531,-472,942,876,1150,-514
"2025-12-22",17,32095,34324,29876,2289,6606,3,20993,0,57,3492,1491,987,150,-452,-531,-75,875,899,1100,-514
"2025-12-22",18,33302,35464,30913,2185,6606,135,20993,0,11,3841,1508,991,164,-452,-531,-54,880,903,1089,-514
"2025-12-22",19,34256,36364,31734,2101,6606,458,20993,0,11,3715,1507,991,419,-452,-531,455,1054,992,821,-514
"2025-12-22",20,34189,36295,31629,2016,6606,982,20993,0,9,3269,1507,990,430,-452,-531,479,1088,998,802,-514
"2025-12-22",21,34209,36314,31660,1941,6606,1645,20993,0,8,3176,1507,946,472,-452,-531,774,1243,998,781,-514
"2025-12-22",22,34012,36117,31400,1865,6606,2317,20993,0,8,2950,1506,943,476,-452,-531,786,1266,997,783,-514
"2025-12-22",23,34118,36227,31467,1760,6606,2721,20993,0,12,3377,1217,957,902,-452,-531,560,1318,980,920,-514
"2025-12-22",24,33884,35992,31202,1654,6606,2935,20993,0,11,2836,1184,958,922,-452,-531,552,1321,980,926,-514
"2025-12-22",25,34215,36321,31456,1528,6606,2512,20993,0,9,2450,1473,990,689,-452,-531,799,1276,997,742,-514
"2025-12-22",26,34737,36843,31873,1402,6606,2125,20993,0,9,2444,1507,990,675,-452,-531,808,1279,998,729,-514
"2025-12-22",27,34899,36963,32039,1275,6606,1883,20993,0,8,2138,1498,946,206,-452,-531,548,1383,998,736,-473
"2025-12-22",28,34800,36785,30941,1148,6606,1609,20993,0,7,1848,1448,912,177,-437,-513,520,1351,965,716,-428
"2025-12-22",29,35095,37153,32206,1097,6606,1120,20993,0,11,2164,1506,988,7,-452,-531,786,1397,998,965,-464
"2025-12-22",30,35408,37479,32470,1045,6606,692,20993,0,11,2145,1507,992,0,-452,-531,804,1397,998,988,-477
"2025-12-22",31,36050,37983,33042,1080,6606,210,20993,0,10,2175,1507,992,97,-452,-468,699,1397,999,1090,-403
"2025-12-22",32,36428,38500,33377,1114,6606,8,20993,0,9,2276,1507,992,102,-452,-526,695,1397,998,1104,-485
"2025-12-22",33,37048,39154,33946,1135,6606,20,20993,0,9,1837,1507,992,255,-452,-531,808,1397,998,1380,-514
"2025-12-22",34,37700,39807,34561,1156,6606,0,20993,0,10,1874,1507,992,274,-452,-531,812,1397,997,1400,-514
"2025-12-22",35,39058,41165,35781,1191,6606,0,20993,0,10,1798,1507,992,861,-452,-531,832,1397,998,1420,-514
"2025-12-22",36,38787,40893,35554,1226,6606,0,20993,0,10,2026,1507,992,892,-451,-531,826,1397,998,1421,-514
"2025-12-22",37,38098,40204,34877,1301,6606,0,20993,0,10,2102,1507,992,1048,-451,-531,244,1397,998,1421,-514
"2025-12-22",38,37744,39850,34548,1375,6606,0,20993,0,10,2091,1507,992,1054,-451,-531,224,1397,998,1420,-514
"2025-12-22",39,37127,39233,34025,1375,6606,0,20993,0,10,2082,1506,992,882,-451,-531,852,1397,997,1274,-514
"2025-12-22",40,36514,38623,33467,1374,6606,0,20993,0,12,2172,1507,992,875,-452,-531,885,1397,998,1257,-514
"2025-12-22",41,35567,37676,32617,1370,6606,0,20993,0,13,2204,1507,992,887,-451,-531,803,1397,989,1010,-514
"2025-12-22",42,34028,36137,31137,1366,6606,0,20993,0,13,2277,1507,992,887,-451,-531,800,1397,988,991,-514
"2025-12-22",43,32615,34724,29809,1384,6606,0,20993,0,14,2475,1507,990,714,-451,-531,885,1397,997,989,-513
"2025-12-22",44,31337,33453,28636,1401,6606,0,20993,0,20,2596,1506,990,703,-451,-531,888,1397,997,989,-514
"2025-12-22",45,29606,31722,27045,1366,6606,0,20993,0,20,2509,1506,992,1038,-451,-531,904,1397,998,989,-514
"2025-12-22",46,27975,30089,25552,1331,6606,0,20993,0,18,2532,1506,992,1051,-451,-531,905,1397,997,1000,-514
"2025-12-22",47,26758,28800,24385,1324,6606,0,20993,0,15,2594,1506,992,832,-451,-463,994,1397,997,1393,-513
"2025-12-22",48,25789,27700,23448,1317,6606,0,20993,0,15,2447,1506,992,823,-451,-331,997,1397,997,1420,-514
"2025-12-23",1,25816,27826,23506,1359,6606,0,20993,0,36,2450,1506,992,999,-451,-409,997,1397,997,1338,-514
"2025-12-23",2,26505,28516,24269,1401,6606,0,20993,0,47,2372,1506,992,1006,-451,-400,997,1397,997,1381,-513
"2025-12-23",3,25609,27701,23524,1406,6606,0,20993,0,16,2253,1507,992,1046,-451,-511,997,1397,998,1401,-514
"2025-12-23",4,24609,26654,22633,1410,6606,0,20993,0,16,2005,1506,992,1046,-451,-464,997,1397,998,1403,-514
"2025-12-23",5,24540,26647,22627,1398,6606,0,20993,0,16,1807,1506,992,1057,-451,-526,997,1397,998,1420,-514
"2025-12-23",6,23853,25982,21948,1386,6606,0,20993,0,33,1719,1506,992,1058,-451,-531,997,1397,998,1424,-514
"2025-12-23",7,23309,25497,21415,1340,6606,0,20993,0,92,1647,1507,992,1057,-451,-531,997,1397,998,1424,-514
"2025-12-23",8,22951,25182,21074,1293,6606,0,20993,0,135,1599,1506,992,1057,-451,-531,997,1397,998,1424,-514
"2025-12-23",9,22594,24825,20646,1320,6606,0,20993,0,135,1424,1506,992,1052,-451,-531,997,1397,990,1424,-514
"2025-12-23",10,22489,24727,20504,1347,6606,0,20993,0,158,1389,1506,992,1052,-451,-515,997,1397,987,1424,-514
"2025-12-23",11,22769,24961,20799,1442,6606,0,20993,0,170,1475,1506,992,1010,-451,-457,925,1397,925,1424,-514
"2025-12-23",12,23237,25600,21248,1536,6606,0,20993,0,355,1514,1506,985,1007,-439,-455,922,1397,914,1420,-514
"2025-12-23",13,24754,26956,22656,1592,6606,0,20993,0,426,1581,1471,754,650,-356,-306,851,1397,699,1248,-514
"2025-12-23",14,26568,28443,24349,1648,6606,0,20993,0,59,1438,1467,741,605,-440,-262,847,1397,688,1236,-514
"2025-12-23",15,28844,30739,26418,1762,6606,0,20993,0,18,1574,1502,849,105,-390,-373,508,1397,763,1235,-514
"2025-12-23",16,30351,32433,27814,1875,6606,0,20993,0,13,1710,1506,857,102,-447,-508,495,1397,774,1236,-514
"2025-12-23",17,32414,34522,29694,1885,6606,0,20993,0,11,1659,1506,900,514,-452,-531,730,1397,983,1262,-514
"2025-12-23",18,33842,35948,30955,1894,6606,6,20993,0,9,1575,1507,903,569,-452,-531,739,1397,997,1263,-514
"2025-12-23",19,34717,36823,31754,1880,6606,55,20993,0,9,1673,1506,899,608,-452,-531,961,1397,998,1230,-514
"2025-12-23",20,34848,36954,31857,1865,6606,162,20993,0,9,1537,1506,901,580,-452,-531,970,1397,998,1227,-514
"2025-12-23",21,35127,37233,32097,1841,6606,270,20993,0,9,1725,1506,986,140,-452,-531,758,1397,998,1264,-514
"2025-12-23",22,35577,37685,32475,1816,6606,306,20993,0,11,1608,1507,992,138,-452,-531,750,1397,998,1263,-514
"2025-12-23",23,36017,38252,32880,1811,6606,362,20993,0,9,1785,1506,992,-129,-452,-531,588,1397,998,1092,-514
"2025-12-23",24,36153,38397,33008,1806,6606,341,20993,0,8,1840,1506,992,-139,-452,-531,581,1397,997,1077,-514
"2025-12-23",25,36501,38606,33274,1816,6606,361,20993,0,8,2013,1506,992,95,-452,-531,309,1397,997,1050,-514
"2025-12-23",26,36275,38380,33002,1825,6606,324,20993,0,8,1706,1506,992,102,-452,-531,300,1397,998,1050,-514
"2025-12-23",27,36873,38990,33604,1841,6606,260,20993,0,8,1482,1506,992,676,-451,-531,703,1397,998,1144,-527
"2025-12-23",28,36383,38487,33078,1857,6606,182,20993,0,8,1144,1506,992,777,-451,-531,720,1397,998,1150,-514
"2025-12-23",29,36155,38259,32880,1916,6606,100,20993,0,8,1082,1506,992,931,-451,-531,591,1397,998,1100,-514
"2025-12-23",30,36241,38345,32999,1974,6606,38,20993,0,8,1059,1506,992,935,-451,-531,588,1397,998,1096,-514
"2025-12-23",31,36656,38759,33391,2098,6606,10,20993,0,7,753,1505,992,954,-451,-531,968,1397,998,1136,-514
"2025-12-23",32,36910,39013,33604,2222,6606,1,20993,0,7,753,1506,992,955,-451,-531,983,1397,997,1138,-514
"2025-12-23",33,37329,39431,33944,2264,6606,0,20993,0,6,1075,1506,992,987,-451,-531,996,1397,997,1089,-514
"2025-12-23",34,37993,40095,34620,2305,6606,0,20993,0,5,1237,1506,992,989,-452,-531,997,1397,997,1094,-514
"2025-12-23",35,38189,40291,34776,2344,6606,0,20993,0,5,1168,1506,991,1054,-452,-531,997,1397,997,1386,-514
"2025-12-23",36,37936,40038,34534,2383,6606,0,20993,0,5,1017,1506,991,1057,-452,-531,997,1397,998,1406,-514
"2025-12-23",37,37293,39394,33915,2365,6606,0,20993,0,5,939,1505,990,1055,-451,-531,995,1397,997,1382,-514
"2025-12-23",38,36654,38755,33368,2347,6606,0,20993,0,5,810,1505,990,1054,-451,-531,995,1397,997,1380,-514
"2025-12-23",39,35466,37570,32286,2440,6606,0,20993,0,7,849,1505,992,1053,-452,-531,996,1397,997,1420,-514
"2025-12-23",40,35039,37143,31934,2533,6606,0,20993,0,7,928,1506,992,1053,-452,-531,997,1397,997,1418,-514
"2025-12-23",41,34044,36148,31012,2559,6606,0,20993,0,7,943,1506,992,1051,-452,-531,997,1397,997,1215,-514
"2025-12-23",42,32652,34749,29760,2584,6606,0,20993,0,9,1182,1505,992,1052,-452,-526,997,1397,994,1199,-510
"2025-12-23",43,31344,33256,28590,2583,6606,0,20993,0,10,993,1505,992,1051,-451,-414,950,1397,905,1220,-437
"2025-12-23",44,30298,32070,27628,2582,6606,0,20993,0,10,1162,1505,992,1051,-451,-293,949,1397,895,1217,-418
"2025-12-23",45,28772,30429,26184,2561,6606,0,20993,0,10,1379,1505,992,1049,-451,-163,995,1397,761,1006,-433
"2025-12-23",46,27421,28935,24939,2540,6606,0,20993,0,10,1227,1505,992,1050,-451,-25,997,1397,751,990,-428
"2025-12-23",47,25982,27575,23619,2533,6606,0,20993,0,9,979,1505,992,1024,-451,-52,950,1397,705,956,-481
"2025-12-23",48,25090,26870,22855,2526,6606,0,20993,0,206,878,1505,992,1024,-451,-9,947,1397,709,904,-514
"2025-12-24",1,24466,26485,22279,2559,6606,0,20993,0,209,1117,1505,992,841,-451,-53,667,1397,934,-192,-514
"2025-12-24",2,24938,26970,22838,2591,6606,0,20993,0,190,1002,1505,992,835,-402,-32,656,1397,950,-294,-514
"2025-12-24",3,24814,27127,22754,2635,6606,0,20993,0,188,852,1505,992,774,-448,-152,608,1397,993,-411,-514
"2025-12-24",4,24224,26716,22157,2679,6606,0,20993,0,398,802,1505,992,770,-452,-103,606,1397,991,-425,-514
"2025-12-24",5,23179,26115,21156,2707,6606,0,20993,0,749,702,1505,992,332,-439,-142,736,1397,779,-492,-514
"2025-12-24",6,22409,25547,20427,2734,6606,0,20993,0,1017,731,1505,992,316,-345,-161,741,1397,767,-501,-514
"2025-12-24",7,21990,25650,19553,2768,6606,0,20993,0,1198,710,1455,958,767,-415,-292,689,1351,807,-659,-496
"2025-12-24",8,21856,25770,19956,2802,6606,0,20993,0,1294,886,1505,991,816,-452,-361,712,1397,838,-693,-514
"2025-12-24",9,21262,25217,19312,2828,6606,0,20993,0,1354,1044,1505,991,403,-452,-428,818,1397,781,-607,-514
"2025-12-24",10,21346,25172,19293,2854,6606,0,20993,0,1344,1002,1506,991,370,-439,-335,826,1397,778,-594,-514
"2025-12-24",11,21523,24953,19509,2882,6606,0,20993,0,1334,1094,1506,991,110,-341,-182,705,1397,934,-459,-514
"2025-12-24",12,21906,25247,19905,2910,6606,0,20993,0,1254,1178,1505,992,102,-426,-106,696,1397,946,-441,-514
"2025-12-24",13,23542,25902,21425,2903,6606,0,20993,0,713,1209,1505,992,470,-387,-14,832,1397,864,-132,-514
"2025-12-24",14,24960,26608,22739,2896,6606,0,20993,0,142,1154,1505,992,532,-237,-78,842,1397,858,-94,-497
"2025-12-24",15,26788,27928,24475,2794,6606,0,20993,0,29,1254,1505,991,738,-106,-8,759,1397,940,489,-397
"2025-12-24",16,27979,29243,25639,2691,6606,0,20993,0,16,1412,1505,992,754,-163,0,753,1397,947,550,-485
"2025-12-24",17,29918,31086,27363,2656,6606,4,20993,0,12,1362,1504,992,1021,-71,0,810,1397,936,950,-485
"2025-12-24",18,30953,32223,28258,2621,6606,271,20993,0,10,1160,1505,992,1042,-158,0,814,1397,937,988,-502
"2025-12-24",19,31609,33041,28710,2595,6606,1055,20993,0,10,506,1505,992,1041,-309,0,867,1398,992,988,-513
"2025-12-24",20,32286,33827,29323,2569,6606,2005,20993,0,10,353,1505,992,1041,-417,0,871,1397,997,988,-514
"2025-12-24",21,32121,33584,29052,2518,6606,2833,20993,0,10,149,1505,992,1042,-339,0,871,1397,997,988,-514
"2025-12-24",22,31898,33366,28772,2466,6606,3510,20993,0,9,-229,1505,992,1042,-345,0,871,1397,997,991,-514
"2025-12-24",23,31507,32975,28322,2424,6606,3993,20993,0,8,-695,1505,992,1045,-359,0,916,1397,997,992,-501
"2025-12-24",24,31172,32558,27987,2382,6606,4212,20993,0,8,-813,1505,992,1046,-259,0,919,1397,997,992,-519
"2025-12-24",25,31073,32356,27858,2302,6606,4311,20993,0,8,-890,1505,992,1045,-198,0,1009,1397,997,992,-477
"2025-12-24",26,30984,32247,27803,2221,6606,4130,20993,0,8,-908,1505,992,1043,-222,0,1016,1397,997,992,-433
"2025-12-24",27,31070,32339,27892,2159,6606,3898,20993,0,8,-1054,1505,992,1045,-206,0,1017,1397,997,992,-455
"2025-12-24",28,30863,32003,27619,2096,6606,3232,20993,0,8,-1136,1505,992,1045,-87,0,1017,1397,997,992,-445
"2025-12-24",29,31030,32158,27787,2052,6606,2559,20993,0,10,-1173,1505,992,1046,-96,0,998,1397,998,992,-422
"2025-12-24",30,31630,32870,29407,2008,6606,1517,20993,0,19,-1153,1556,1025,1080,-160,0,1030,1444,1031,1025,-461
"2025-12-24",31,32521,33726,29285,2027,6606,480,20993,0,10,-1268,1505,992,1055,-297,0,997,1397,997,992,-298
"2025-12-24",32,33794,35044,30555,2045,6606,46,20993,0,4,-941,1505,992,1057,-360,0,997,1397,997,992,-286
"2025-12-24",33,34943,36260,31685,2118,6606,59,20993,0,1,-881,1505,992,1051,-407,0,997,1397,997,992,-309
"2025-12-24",34,35220,36610,31931,2191,6606,0,20993,0,0,-862,1504,992,1050,-450,-52,997,1397,997,992,-288
"2025-12-24",35,35532,37009,32210,2260,6606,0,20993,0,0,-676,1504,992,1049,-450,-80,997,1397,997,991,-347
"2025-12-24",36,35484,36836,32102,2328,6606,0,20993,0,0,-834,1505,992,1049,-450,-1,997,1397,997,989,-301
"2025-12-24",37,35079,36365,31726,2392,6606,0,20993,0,0,-911,1505,992,1049,-370,0,997,1397,997,989,-316
"2025-12-24",38,34291,35481,31017,2456,6606,0,20993,0,4,-904,1504,992,1049,-291,0,997,1397,998,988,-295
"2025-12-24",39,33779,34988,30626,2437,6606,0,20993,0,8,-687,1504,992,1047,-223,0,997,1397,997,988,-378
"2025-12-24",40,33296,34368,30215,2417,6606,0,20993,0,9,-810,1505,992,1048,-72,0,997,1397,997,989,-391
"2025-12-24",41,32250,33314,29246,2436,6606,0,20993,0,14,-863,1505,992,1046,-35,0,997,1397,997,988,-415
